,flight_id,airline
1155,prc772813192,VIV
1156,prc772814653,LAN
1157,prc772816442,DAL
1158,prc772818174,SWA
1159,prc772820540,AEA
1160,prc772824196,KLM
1161,prc772824499,VOI
1162,prc772826870,AVA
1163,prc772827510,VIV
1164,prc772827878,AVA
1165,prc772829281,AVA
1166,prc772829365,MSR
1167,prc772830505,VOI
1168,prc772830540,KLM
1169,prc772830900,AVA
1170,prc772831693,AVA
1171,prc772833447,AVA
1172,prc772835975,VIV
1173,prc772837088,VIV
1174,prc772837973,AVA
1175,prc772839433,AAL
1176,prc772840501,VOI
1177,prc772841262,HVN
1178,prc772841589,AVA
1179,prc772843045,PGT
1180,prc772844322,VIV
1181,prc772844654,DAL
1182,prc772846246,DAL
1183,prc772847387,AVA
1184,prc772848189,FJI
1185,prc772849811,VOI
1186,prc772850449,VIV
1187,prc772853002,KLM
1188,prc772853687,VOI
1189,prc772854008,PGT
1190,prc772854236,ASA
1191,prc772854700,AVA
1192,prc772854925,RJA
1193,prc772861253,DAL
1194,prc772863999,AVA
1195,prc772864419,AIC
1196,prc772864732,CES
1197,prc772865875,JBU
1198,prc772866291,CES
1199,prc772869484,NKS
1200,prc772869718,NKS
1201,prc772870243,JBU
1202,prc772870422,CES
1203,prc772871441,DHK
1204,prc772874311,FFT
1205,prc772877082,JBU
1206,prc772877935,FJI
1207,prc772878056,AVA
1208,prc772881746,VOI
1209,prc772882086,KAL
1210,prc772882558,CSH
1211,prc772884268,KLM
1212,prc772889009,UAE
1213,prc772891085,VOI
1214,prc772892607,VOI
1215,prc772893791,KLM
1216,prc772894295,AVA
1217,prc772895423,CES
1218,prc772897368,AVA
1219,prc772898967,AAL
1220,prc772902158,VOI
1221,prc772903049,SWA
1222,prc772903325,VOI
1223,prc772904448,CES
1224,prc772905755,CSH
1225,prc772907227,IBE
1226,prc772907536,PGT
1227,prc772907654,ITY
1228,prc772907854,DAL
1229,prc772908176,KAL
1230,prc772908253,VOI
1231,prc772909617,VOI
1232,prc772912019,VOI
1233,prc772913769,JBU
1234,prc772916044,VOI
1235,prc772916308,JBU
1236,prc772918326,NKS
1237,prc772919280,VOI
1238,prc772919485,AVA
1239,prc772920184,JBU
1240,prc772926436,PGT
1241,prc772935108,AVA
1242,prc772935871,VIV
1243,prc772936518,KLM
1244,prc772939894,DAL
1245,prc772941898,ROT
1246,prc772946481,EVA
1247,prc772947110,ITY
1248,prc772948571,VOI
1249,prc772950018,DAL
1250,prc772952493,AAL
1251,prc772956028,CAL
1252,prc772959029,CES
1253,prc772959405,FDX
1254,prc772960602,DAL
1255,prc772961936,VIV
1256,prc772964548,NKS
1257,prc772966995,JBU
1258,prc772967626,VOI
1259,prc772968385,DAL
1260,prc772968726,VOI
1261,prc772969973,VOI
1262,prc772970992,EZY
1263,prc772972043,CES
1264,prc772973076,VOI
1265,prc772975031,HYS
1266,prc772975548,JBU
1267,prc772978072,AVA
1268,prc772978181,JBU
1269,prc772981325,PGT
1270,prc772983595,NKS
1271,prc772985710,UAL
1272,prc772995568,DAL
1273,prc773002364,DAL
1274,prc773003280,VOI
1275,prc773007147,ITY
1276,prc773008566,VOI
1277,prc773008797,AAL
1278,prc773010040,JBU
1279,prc773010989,AVA
1280,prc773011120,AVA
1281,prc773013478,AVA
1282,prc773013869,UAE
1283,prc773014609,DAL
1284,prc773016444,JBU
1285,prc773018277,BAW
1286,prc773023921,TPA
1287,prc773026800,VOI
1288,prc773028678,AVA
1289,prc773036359,DAL
1290,prc773036419,VOI
1291,prc773038198,VIV
1292,prc773039028,IBE
1293,prc773039455,VOI
1294,prc773039988,AVA
1295,prc773041433,QTR
1296,prc773041482,JBU
1297,prc773044686,DAL
1298,prc773046272,DAL
1299,prc773048423,DAL
1300,prc773049446,CAL
1301,prc773051168,DAL
1302,prc773052058,DAL
1303,prc773052617,JBU
1304,prc773052956,VOI
1305,prc773053839,JBU
1306,prc773054228,AIC
1307,prc773054416,VOI
1308,prc773055032,PGT
1309,prc773056990,VOI
1310,prc773057198,AVA
1311,prc773059032,DHK
1312,prc773059939,CES
1313,prc773060046,VOI
1314,prc773060185,NKS
1315,prc773060877,NKS
1316,prc773061858,VOI
1317,prc773064401,AAL
1318,prc773065516,DHK
1319,prc773066560,AEA
1320,prc773067188,AAL
1321,prc773069480,VIV
1322,prc773070784,DAL
1323,prc773073629,VOI
1324,prc773074602,AVA
1325,prc773079643,KLM
1326,prc773080273,KLM
1327,prc773081554,AVA
1328,prc773083133,DAL
1329,prc773085569,CES
1330,prc773085634,VOI
1331,prc773088002,AVA
1332,prc773089047,AVA
1333,prc773089246,QFA
1334,prc773090749,PGT
1335,prc773094986,VOI
1336,prc773097892,DAL
1337,prc773099637,VOI
1338,prc773099726,MSR
1339,prc773103684,AVA
1340,prc773105070,KLM
1341,prc773106296,AVA
1342,prc773107870,AVA
1343,prc773109953,KLM
1344,prc773110889,ITY
1345,prc773113500,DAL
1346,prc773113943,DAL
1347,prc773119143,CES
1348,prc773120736,JBU
1349,prc773121806,DHK
1350,prc773122702,JBU
1351,prc773125028,FJI
1352,prc773128929,DAL
1353,prc773131366,JBU
1354,prc773131550,FJI
1355,prc773133983,JBU
1356,prc773137764,GTI
1357,prc773138450,KLM
1358,prc773140375,DAL
1359,prc773142441,JBU
1360,prc773148523,UAE
1361,prc773149544,KLM
1362,prc773151297,VOI
1363,prc773152466,BYD
1364,prc773152731,AVA
1365,prc773156719,AAR
1366,prc773157148,DHK
1367,prc773158318,VOI
1368,prc773158803,SWA
1369,prc773159951,VIR
1370,prc773161057,VOI
1371,prc773163313,CSH
1372,prc773163591,DAL
1373,prc773164208,CAL
1374,prc773171045,AVA
1375,prc773175110,AVA
1376,prc773176464,PGT
1377,prc773177480,MSR
1378,prc773178052,JBU
1379,prc773187239,KLM
1380,prc773187402,VOI
1381,prc773192076,AAL
1382,prc773196363,AVA
1383,prc773199309,JBU
1384,prc773199468,VIV
1385,prc773203151,JBU
1386,prc773205158,DAL
1387,prc773210506,VOI
1388,prc773211167,EZY
1389,prc773213250,IBE
1390,prc773213367,NKS
1391,prc773218595,DAL
1392,prc773219689,CES
1393,prc773223398,BOX
1394,prc773224934,CES
1395,prc773228763,DAL
1396,prc773230232,NKS
1397,prc773232621,PGT
1398,prc773233128,VOI
1399,prc773238087,VOI
1400,prc773240259,JBU
1401,prc773250073,VOI
1402,prc773254235,NKS
1403,prc773257487,JBU
1404,prc773258230,VOI
1405,prc773258240,VIV
1406,prc773259708,VOI
1407,prc773263849,DAL
1408,prc773264831,KLM
1409,prc773265522,DAL
1410,prc773272171,IBE
1411,prc773275358,UAE
1412,prc773275669,DAL
1413,prc773276068,NKS
1414,prc773278563,AAL
1415,prc773278948,AVA
1416,prc773281285,BAW
1417,prc773283442,VOI
1418,prc773287334,VOI
1419,prc773288913,VOI
1420,prc773289356,DAL
1421,prc773290422,AVA
1422,prc773291957,DAL
1423,prc773293251,DAL
1424,prc773295507,JBU
1425,prc773296435,DAL
1426,prc773307080,VOI
1427,prc773307109,JBU
1428,prc773306237,AEA
1429,prc773306539,DAL
1430,prc773307520,VOI
1431,prc773313055,AVA
1432,prc773318893,CES
1433,prc773321521,VIV
1434,prc773321817,AIC
1435,prc773322141,AAL
1436,prc773322818,RGN
1437,prc773324111,AAL
1438,prc773326993,CES
1439,prc773333781,MSR
1440,prc773334278,AEA
1441,prc773336310,AVA
1442,prc773341931,ARG
1443,prc773342552,AVA
1444,prc773343598,FJI
1445,prc773344910,DHK
1446,prc773346975,KLM
1447,prc773347613,KLM
1448,prc773347762,AVA
1449,prc773347938,DAL
1450,prc773351168,AVA
1451,prc773352023,CES
1452,prc773353838,AVA
1453,prc773359971,VOI
1454,prc773360108,AVA
1455,prc773362373,VIV
1456,prc773365107,VIV
1457,prc773365936,DAL
1458,prc773367336,FJI
1459,prc773369628,AVA
1460,prc773371268,AVA
1461,prc773373019,RJA
1462,prc773374119,AVA
1463,prc773376037,EVA
1464,prc773377644,KLM
1465,prc773377953,AVA
1466,prc773378890,VOI
1467,prc773381349,DAL
1468,prc773383072,AIC
1469,prc773384690,CES
1470,prc773385493,FFT
1471,prc773386283,CES
1472,prc773387022,CAL
1473,prc773388749,JBU
1474,prc773393232,PLM
1475,prc773393311,DAL
1476,prc773397232,FJI
1477,prc773397447,KLM
1478,prc773398389,NKS
1479,prc773399957,CSH
1480,prc773402580,DAL
1481,prc773405835,IBE
1482,prc773410413,TPA
1483,prc773411028,UAE
1484,prc773411366,CSH
1485,prc773412396,AAL
1486,prc773413494,VOI
1487,prc773417223,AVA
1488,prc773420414,AVA
1489,prc773421699,SWA
1490,prc773422582,CSH
1491,prc773424895,VIR
1492,prc773424972,CES
1493,prc773429506,AVA
1494,prc773429831,DAL
1495,prc773437722,DAL
1496,prc773438330,AVA
1497,prc773438741,VOI
1498,prc773441253,JBU
1499,prc773444220,PGT
1500,prc773445616,VOI
1501,prc773459730,CPA
1502,prc773461577,AVA
1503,prc773465016,IBE
1504,prc773466365,VOI
1505,prc773471530,KLM
1506,prc773481770,CES
1507,prc773482964,CSH
1508,prc773484277,CES
1509,prc773486359,CES
1510,prc773489801,CJT
1511,prc773491486,DAL
1512,prc773493302,VOI
1513,prc773502555,JBU
1514,prc773502986,AVA
1515,prc773509239,VIV
1516,prc773511798,VOI
1517,prc773528111,CES
1518,prc773529414,NKS
1519,prc773529481,DAL
1520,prc773533598,ITY
1521,prc773539173,DAL
1522,prc773539599,VOI
1523,prc773539807,DAL
1524,prc773540562,AVA
1525,prc773540761,AAL
1526,prc773541584,AVA
1527,prc773541714,AIC
1528,prc773544273,AVA
1529,prc773555161,JBU
1530,prc773555381,VOI
1531,prc773561480,NKS
1532,prc773565168,VOI
1533,prc773568851,VIV
1534,prc773569190,AVA
1535,prc773569316,KZR
1536,prc773570544,AAL
1537,prc773572592,AVA
1538,prc773573359,DAL
1539,prc773574017,VOI
1540,prc773574672,JBU
1541,prc773575102,AVA
1542,prc773580515,KLM
1543,prc773583483,VOI
1544,prc773586737,AVA
1545,prc773597052,VOI
1546,prc773597400,AEA
1547,prc773602751,AVA
1548,prc773607456,AVA
1549,prc773607749,AVA
1550,prc773608403,AVA
1551,prc773609309,DHK
1552,prc773609312,KLM
1553,prc773610054,DAL
1554,prc773612244,AVA
1555,prc773615532,CES
1556,prc773619955,VOI
1557,prc773621573,LAN
1558,prc773622317,AVA
1559,prc773624281,PGT
1560,prc773624373,HVN
1561,prc773625406,VOI
1562,prc773626096,VOI
1563,prc773626199,VIV
1564,prc773626217,VOI
1565,prc773628411,FJI
1566,prc773629031,DAL
1567,prc773629404,MSR
1568,prc773631457,CES
1569,prc773632483,AVA
1570,prc773633379,AVA
1571,prc773633837,AVA
1572,prc773637268,IBE
1573,prc773637490,MSR
1574,prc773640182,KLM
1575,prc773642528,ITY
1576,prc773642772,HYM
1577,prc773645931,DAL
1578,prc773647445,PGT
1579,prc773648770,LCO
1580,prc773648798,AIC
1581,prc773649292,CES
1582,prc773649368,CES
1583,prc773651652,AAR
1584,prc773652669,NKS
1585,prc773652807,JBU
1586,prc773654585,AVA
1587,prc773655721,CES
1588,prc773657385,AVA
1589,prc773658772,FJI
1590,prc773661286,JBU
1591,prc773664435,VOI
1592,prc773671333,UAE
1593,prc773677261,TKJ
1594,prc773678848,KLM
1595,prc773679289,AVA
1596,prc773679925,VOI
1597,prc773681163,AVA
1598,prc773681679,AAL
1599,prc773681892,AVA
1600,prc773684182,DHK
1601,prc773684607,AVA
1602,prc773687148,CES
1603,prc773688660,CSH
1604,prc773690006,VOI
1605,prc773698560,AVA
1606,prc773703950,MSR
1607,prc773704184,VOI
1608,prc773704404,JBU
1609,prc773705875,AVA
1610,prc773707384,PGT
1611,prc773713248,PGT
1612,prc773714343,KLM
1613,prc773716523,CAL
1614,prc773719037,AAL
1615,prc773721000,VOI
1616,prc773721050,AVA
1617,prc773722281,VIV
1618,prc773728349,JBU
1619,prc773729589,KLM
1620,prc773734553,ITY
1621,prc773736088,KAL
1622,prc773736373,EVA
1623,prc773737586,NKS
1624,prc773738280,VOI
1625,prc773740226,TKJ
1626,prc773745223,CES
1627,prc773746190,CSH
1628,prc773746809,VOI
1629,prc773746909,CAL
1630,prc773748537,NKS
1631,prc773750101,CES
1632,prc773750559,AVA
1633,prc773752915,MSR
1634,prc773754699,DAL
1635,prc773756166,VOI
1636,prc773759604,VOI
1637,prc773765540,NKS
1638,prc773767427,CSH
1639,prc773777004,AVA
1640,prc773780051,VOI
1641,prc773782189,VIV
1642,prc773786491,NKS
1643,prc773788168,TPA
1644,prc773788171,AMX
1645,prc773793454,AAL
1646,prc773796352,ITY
1647,prc773796446,AAL
1648,prc773796982,DAL
1649,prc773798471,UAE
1650,prc773798781,AVA
1651,prc773800772,DAL
1652,prc773800775,AVA
1653,prc773803104,AVA
1654,prc773803402,JBU
1655,prc773813486,LAN
1656,prc773813700,DAL
1657,prc773814166,VOI
1658,prc773815836,DAL
1659,prc773816790,AVA
1660,prc773818830,DAL
1661,prc773824123,VOI
1662,prc773824526,AVA
1663,prc773826786,DAL
1664,prc773829262,VOI
1665,prc773829318,VOI
1666,prc773829563,IBE
1667,prc773831905,VOI
1668,prc773834401,DAL
1669,prc773836160,JBU
1670,prc773837914,DAL
1671,prc773842059,KLM
1672,prc773843214,JBU
1673,prc773843667,CES
1674,prc773844190,DAL
1675,prc773844838,AAL
1676,prc773846791,DHK
1677,prc773848459,DHK
1678,prc773849232,AVA
1679,prc773850665,VOI
1680,prc773851201,VOI
1681,prc773852781,NKS
1682,prc773853132,AVA
1683,prc773853699,LCO
1684,prc773854714,AMX
1685,prc773856920,DAL
1686,prc773860417,UAL
1687,prc773860627,IBE
1688,prc773866074,VIR
1689,prc773866320,VOI
1690,prc773866685,AVA
1691,prc773868162,AVA
1692,prc773868518,VOI
1693,prc773868557,FJI
1694,prc773870366,KLM
1695,prc773870511,AVA
1696,prc773872885,AVA
1697,prc773873866,DAL
1698,prc773876555,DHK
1699,prc773876874,CES
1700,prc773880623,AVA
1701,prc773882739,SWA
1702,prc773884250,HVN
1703,prc773885258,VOI
1704,prc773885280,PGT
1705,prc773885301,AVA
1706,prc773887654,AVA
1707,prc773887684,VOI
1708,prc773887926,AVA
1709,prc773888807,HYM
1710,prc773890644,VOI
1711,prc773892106,AVA
1712,prc773892532,VIV
1713,prc773893272,FJI
1714,prc773896717,RJA
1715,prc773899692,IBE
1716,prc773900057,KZR
1717,prc773900592,AVA
1718,prc773900716,KLM
1719,prc773901024,RJA
1720,prc773902309,TXG
1721,prc773902532,VOI
1722,prc773902852,EVA
1723,prc773905162,AAL
1724,prc773907472,PGT
1725,prc773908585,JBU
1726,prc773910687,CES
1727,prc773912283,CES
1728,prc773916953,NKS
1729,prc773918929,JBU
1730,prc773921420,JBU
1731,prc773921468,DAL
1732,prc773922710,DAL
1733,prc773922736,FJI
1734,prc773922853,NKS
1735,prc773924018,CSH
1736,prc773924954,KLM
1737,prc773927215,AVA
1738,prc773928110,ASA
1739,prc773930227,KLM
1740,prc773931499,DAL
1741,prc773932068,KLM
1742,prc773932893,KLM
1743,prc773935624,UAE
1744,prc773942821,ARG
1745,prc773943203,KLM
1746,prc773943406,VOI
1747,prc773943799,AVA
1748,prc773943968,AVA
1749,prc773944029,VOI
1750,prc773945577,VOI
1751,prc773945700,ETH
1752,prc773947241,DHK
1753,prc773948421,SWA
1754,prc773949123,VOI
1755,prc773951418,DAL
1756,prc773951813,CES
1757,prc773951852,CSH
1758,prc773952031,IBE
1759,prc773953805,DAL
1760,prc774331489,AAL
1761,prc774332548,JBU
1762,prc774333486,JBU
1763,prc774335296,AMX
1764,prc774338197,DAL
1765,prc774338895,AEA
1766,prc774339627,VIV
1767,prc774341428,JBU
1768,prc774342836,CES
1769,prc774342993,VOI
1770,prc774345674,FJI
1771,prc774346856,AAL
1772,prc774346981,KLM
1773,prc774348272,VIV
1774,prc774348647,AVA
1775,prc774351036,AVA
1776,prc774354874,DAL
1777,prc774355350,DAL
1778,prc774356185,CES
1779,prc774356377,DHK
1780,prc774356464,AVA
1781,prc774357834,VIV
1782,prc774359080,FJI
1783,prc774359299,VIV
1784,prc774360503,PGT
1785,prc774362803,VOI
1786,prc774364322,AVA
1787,prc774365655,VOI
1788,prc774366163,MSR
1789,prc774366963,AVA
1790,prc774370096,VOI
1791,prc774371355,AVA
1792,prc774372168,PGT
1793,prc774372425,ITY
1794,prc774373839,EVA
1795,prc774373867,AVA
1796,prc774381834,CES
1797,prc774382842,HUA
1798,prc774384494,CES
1799,prc774385494,JBU
1800,prc774387107,CAL
1801,prc774387379,JBU
1802,prc774387976,CES
1803,prc774388527,AVA
1804,prc774389489,NKS
1805,prc774389673,PGT
1806,prc774392042,SWA
1807,prc774393291,DHK
1808,prc774395861,JBU
1809,prc774399068,AVA
1810,prc774399235,CSH
1811,prc774400803,JBU
1812,prc774401758,PGT
1813,prc774403684,DRU
1814,prc774404005,VOI
1815,prc774404027,DAL
1816,prc774410345,KLM
1817,prc774411235,UAE
1818,prc774415538,VOI
1819,prc774416032,VOI
1820,prc774416680,AVA
1821,prc774417798,VOI
1822,prc774421485,AAL
1823,prc774422604,VOI
1824,prc774423193,AVA
1825,prc774425478,CSH
1826,prc774426951,PGT
1827,prc774427350,CES
1828,prc774430929,PGT
1829,prc774430968,AIC
1830,prc774435013,AVA
1831,prc774437318,KLM
1832,prc774438194,DHK
1833,prc774440153,PGT
1834,prc774440198,JBU
1835,prc774440461,PGT
1836,prc774440610,DAL
1837,prc774442229,SWA
1838,prc774442627,VOI
1839,prc774448055,AVA
1840,prc774449453,KLM
1841,prc774450347,VOI
1842,prc774450792,AVA
1843,prc774451811,PGT
1844,prc774452714,AAL
1845,prc774458249,AVA
1846,prc774461484,AVA
1847,prc774463990,DAL
1848,prc774466880,DHK
1849,prc774468739,VOI
1850,prc774468943,TKJ
1851,prc774471382,KLM
1852,prc774471440,VOI
1853,prc774475692,DAL
1854,prc774478022,DAL
1855,prc774478031,CES
1856,prc774478991,CSH
1857,prc774479521,MSR
1858,prc774480141,CES
1859,prc774485292,CES
1860,prc774485528,NKS
1861,prc774486049,JBU
1862,prc774487971,NKS
1863,prc774489695,VOI
1864,prc774489715,DAL
1865,prc774490420,VOI
1866,prc774490638,CSZ
1867,prc774493292,VOI
1868,prc774494567,PGT
1869,prc774495433,JBU
1870,prc774496555,VOI
1871,prc774497812,DHK
1872,prc774503041,DAL
1873,prc774505257,VIV
1874,prc774505683,JBU
1875,prc774510350,AVA
1876,prc774512438,AIC
1877,prc774513380,JBU
1878,prc774514986,FDX
1879,prc774515213,DAL
1880,prc774515672,AAL
1881,prc774517462,DAL
1882,prc774518956,AVA
1883,prc774520504,SWA
1884,prc774522061,TPA
1885,prc774522252,VOI
1886,prc774523037,NKS
1887,prc774523612,ITY
1888,prc774524499,VOI
1889,prc774524978,DAL
1890,prc774526172,DAL
1891,prc774526970,UAE
1892,prc774528230,AVA
1893,prc774528476,AVA
1894,prc774528548,AVA
1895,prc774530946,DAL
1896,prc774532045,BAW
1897,prc774533832,VOI
1898,prc774537589,JBU
1899,prc774537851,DAL
1900,prc774538225,ITY
1901,prc774538575,JBU
1902,prc774538657,AVA
1903,prc774541042,DAL
1904,prc774541795,DHK
1905,prc774542962,JBU
1906,prc774543719,CES
1907,prc774547286,VOI
1908,prc774548587,VOI
1909,prc774551100,IBE
1910,prc774552044,AVA
1911,prc774553279,AVA
1912,prc774545351,AEA
1913,prc774547017,VIV
1914,prc774550137,DAL
1915,prc774553479,DAL
1916,prc774553625,DAL
1917,prc774555683,JBU
1918,prc774556054,DAL
1919,prc774557483,DAL
1920,prc774559807,DAL
1921,prc774559906,VOI
1922,prc774560983,DAL
1923,prc774561211,VOI
1924,prc774564947,CES
1925,prc774565033,JBU
1926,prc774565720,DAL
1927,prc774566626,AIC
1928,prc774566650,AAL
1929,prc774566722,AVA
1930,prc774568320,TPA
1931,prc774569859,VIV
1932,prc774573901,LAN
1933,prc774574428,VOI
1934,prc774574728,AAL
1935,prc774575481,DAL
1936,prc774575870,DAL
1937,prc774577694,NKS
1938,prc774577916,AEA
1939,prc774582591,SWA
1940,prc774588091,KLM
1941,prc774589311,AVA
1942,prc774590156,QFA
1943,prc774590170,AVA
1944,prc774591311,CES
1945,prc774592928,AVA
1946,prc774595497,VIV
1947,prc774595507,VOI
1948,prc774595744,VOI
1949,prc774597640,AVA
1950,prc774598226,PGT
1951,prc774601242,PGT
1952,prc774601836,WZZ
1953,prc774601971,VOI
1954,prc774603611,FJI
1955,prc774604342,VOI
1956,prc774605201,VIV
1957,prc774605525,VOI
1958,prc774606641,PGT
1959,prc774608858,VOI
1960,prc774608997,HYS
1961,prc774609935,FJI
1962,prc774610005,AVA
1963,prc774610754,AVA
1964,prc774613417,VIV
1965,prc774616373,AVA
1966,prc774617964,RJA
1967,prc774620933,DAL
1968,prc774625413,DAL
1969,prc774626095,DAL
1970,prc774627250,DAL
1971,prc774629002,JBU
1972,prc774629224,CES
1973,prc774629421,AVA
1974,prc774632098,NKS
1975,prc774632173,JBU
1976,prc774632935,AVA
1977,prc774633043,CAL
1978,prc774634869,CES
1979,prc774635063,DHK
1980,prc774636530,PGT
1981,prc774637317,CES
1982,prc774637415,WZZ
1983,prc774638212,FFT
1984,prc774638386,AAL
1985,prc774639725,JBU
1986,prc774640830,DAL
1987,prc774642189,MNB
1988,prc774644214,AVA
1989,prc774646921,VOI
1990,prc774650165,AXM
1991,prc774655681,JBU
1992,prc774655769,PGT
1993,prc774657200,UAE
1994,prc774661234,KLM
1995,prc774664188,IBE
1996,prc774664394,SWA
1997,prc774666304,AAL
1998,prc774667116,DAL
1999,prc774667538,AVA
2000,prc774668237,VOI
2001,prc774669615,AVA
2002,prc774671170,CES
2003,prc774673306,DAL
2004,prc774673739,AVA
2005,prc774676796,AIC
2006,prc774681456,VOI
2007,prc774684685,RJA
2008,prc774687775,NKS
2009,prc774689344,PGT
2010,prc774696514,KLM
2011,prc774696589,TPA
2012,prc774696955,VOI
2013,prc774702164,UAL
2014,prc774703204,VOI
2015,prc774703645,CSH
2016,prc774705696,VIV
2017,prc774708497,DAL
2018,prc774711956,VOI
2019,prc774714850,PGT
2020,prc774716664,ITY
2021,prc774719367,VOI
2022,prc774719841,AAL
2023,prc774722945,CAL
2024,prc774726376,CES
2025,prc774727762,CSH
2026,prc774728851,VOI
2027,prc774730951,DAL
2028,prc774734971,NKS
2029,prc774735473,CES
2030,prc774740530,IBE
2031,prc774743465,VOI
2032,prc774743939,HYS
2033,prc774745496,DAL
2034,prc774745941,JBU
2035,prc774748322,AVA
2036,prc774751733,NKS
2037,prc774753742,JBU
2038,prc774753840,AVA
2039,prc774753979,VOI
2040,prc774761589,VOI
2041,prc774763331,JBU
2042,prc774767580,AVA
2043,prc774772880,IBE
2044,prc774773232,DAL
2045,prc774776681,JBU
2046,prc774776860,VOI
2047,prc774776922,UAE
2048,prc774777416,ITY
2049,prc774781931,AVA
2050,prc774784186,JBU
2051,prc774784306,AVA
2052,prc774786155,DAL
2053,prc774788055,DHK
2054,prc774788147,DAL
2055,prc774789856,VOI
2056,prc774790594,VOI
2057,prc774794552,DAL
2058,prc774797240,AVA
2059,prc774802837,VOI
2060,prc774805363,VOI
2061,prc774807464,DAL
2062,prc774808939,AVA
2063,prc774809661,SWA
2064,prc774787978,SWA
2065,prc774806562,UAL
2066,prc774811321,VOI
2067,prc774812888,DAL
2068,prc774814777,DAL
2069,prc774816821,VOI
2070,prc774821390,DAL
2071,prc774821766,KLM
2072,prc774821789,VOI
2073,prc774822135,DAL
2074,prc774822550,AVA
2075,prc774824587,PGT
2076,prc774824737,DAL
2077,prc774826046,VIV
2078,prc774828029,DAL
2079,prc774828395,AIC
2080,prc774829047,AAL
2081,prc774829426,JBU
2082,prc774831074,NKS
2083,prc774832096,DHK
2084,prc774832296,VOI
2085,prc774834994,DHK
2086,prc774837339,DAL
2087,prc774838309,AVA
2088,prc774841333,DAL
2089,prc774841376,DAL
2090,prc774848228,KLM
2091,prc774850094,DHK
2092,prc774851967,AVA
2093,prc774852199,AVA
2094,prc774857301,AVA
2095,prc774858970,WZZ
